stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
4384,,QUEEN ANNE DR & 2ND AVE N,,47.6419983,-122.353279,21,,,
4386,,QUEEN ANNE DR & 2ND AVE N,,47.6421127,-122.353432,21,,,
4400,,W RAYE ST & QUEEN ANNE AVE N,,47.6433067,-122.357094,21,,,
4420,,NOB HILL AVE N & GALER ST,,47.6325607,-122.350685,21,,,
4440,,GARFIELD ST & 2ND AVE N,,47.6332359,-122.35305,21,,,
4455,,BLAINE ST & WARREN AVE N,,47.6349335,-122.354698,21,,,
4465,,QUEEN ANNE AVE N & GARFIELD ST,,47.633831,-122.356888,21,,,
4490,,QUEEN ANNE AVE N & CROCKETT ST,,47.6374741,-122.356834,21,,,
4500,,QUEEN ANNE AVE N & W CROCKETT ST,,47.636879,-122.357048,21,,,
4510,,BLAINE ST & QUEEN ANNE AVE N,,47.6346703,-122.35656,21,,,
4540,,2ND AVE N & GARFIELD ST,,47.632946,-122.353317,21,,,
5330,,N 85TH ST & GREENWOOD AVE N,,47.6905289,-122.354935,21,,,
5340,,N 85TH ST & DAYTON AVE N,,47.6905174,-122.352211,21,,,
5350,,N 85TH ST & FREMONT AVE N,,47.6905098,-122.349602,21,,,
5370,,N 85TH ST & AURORA AVE N,,47.6904984,-122.344727,21,,,
5380,,N 85TH ST & STONE AVE N,,47.6904678,-122.341507,21,,,
5400,,N 85TH ST & WALLINGFORD AVE N,,47.6904488,-122.336601,21,,,
5402,,NE 42ND ST & 8TH AVE NE,,47.6575928,-122.320358,21,,,
5417,,7TH AVE NE & NE 42ND ST,,47.6580696,-122.32074,21,,,
5418,,7TH AVE NE & NE 43RD ST,,47.6596565,-122.32074,21,,,
5419,,I-5 & NE 45TH ST,,47.6616173,-122.320808,21,,,
5420,,N 85TH ST & WALLINGFORD AVE N,,47.6905823,-122.336761,21,,,
5421,,5TH AVE NE & NE 45TH ST,,47.6605606,-122.323006,21,,,
5440,,N 85TH ST & STONE AVE N,,47.6906013,-122.341194,21,,,
5450,,N 85TH ST & AURORA AVE N,,47.6906319,-122.34436,21,,,
5460,,N 85TH ST & LINDEN AVE N,,47.6906433,-122.347458,21,,,
5470,,N 85TH ST & FREMONT AVE N,,47.6906509,-122.350258,21,,,
5486,,GREENWOOD AVE N & N GREENWOOD DR,,47.7471161,-122.355576,18,,,
5487,,CARLYLE HALL RD N & DAYTON AVE N,,47.7487564,-122.353638,18,,,
5489,,GREENWOOD AVE N & N GREENWOOD DR,,47.7467041,-122.355782,18,,,
5492,,SHORELINE CC,,47.7470093,-122.357841,18,,,
5493,,SHORELINE CC,,47.7471466,-122.358665,18,,,
5502,,N INNIS ARDEN WAY & GREENWOOD AVE N,,47.7453003,-122.35585,18,,,
5550,,GREENWOOD AVE N & N 145TH ST,,47.7338028,-122.355667,20,,,
5560,,GREENWOOD AVE N & N 143RD ST,,47.7319603,-122.355667,21,,,
5580,,GREENWOOD AVE N & N 137TH ST,,47.7284813,-122.355659,21,,,
5590,,GREENWOOD AVE N & N 134TH ST,,47.7264252,-122.355659,21,,,
5610,,GREENWOOD AVE N & N 130TH ST,,47.7229614,-122.355644,21,,,
5630,,GREENWOOD AVE N & N 125TH ST,,47.7196808,-122.355644,21,,,
5640,,GREENWOOD AVE N & N 122ND ST,,47.7175941,-122.355629,21,,,
5660,,GREENWOOD AVE N & N 117TH ST,,47.7137604,-122.355614,21,,,
5670,,GREENWOOD AVE N & N 115TH ST,,47.7121201,-122.355614,21,,,
5690,,GREENWOOD AVE N & N 110TH ST,,47.7084656,-122.355576,21,,,
5710,,GREENWOOD AVE N & HOLMAN RD N,,47.7045174,-122.355545,21,,,
5730,,GREENWOOD AVE N & N 100TH ST,,47.7011604,-122.355522,21,,,
5740,,GREENWOOD AVE N & N 97TH ST,,47.6993713,-122.355492,21,,,
5760,,GREENWOOD AVE N & N 95TH ST,,47.6970863,-122.355469,21,,,
5770,,GREENWOOD AVE N & N 90TH ST,,47.6942673,-122.355438,21,,,
5771,,GREENWOOD AVE N & N 87TH ST,,47.6925545,-122.355423,21,,,
5790,,GREENWOOD AVE N & N 85TH ST,,47.6903381,-122.355408,21,,,
5810,,GREENWOOD AVE N & N 80TH ST,,47.6867104,-122.3554,21,,,
5820,,GREENWOOD AVE N & N 78TH ST,,47.6851883,-122.3554,21,,,
5830,,GREENWOOD AVE N & N 76TH ST,,47.6837578,-122.3554,21,,,
5840,,GREENWOOD AVE N & N 74TH ST,,47.6823044,-122.3554,21,,,
5860,,GREENWOOD AVE N & N 70TH ST,,47.6793175,-122.355423,21,,,
5875,,PHINNEY AVE N & N 67TH ST,,47.6780128,-122.35537,21,,,
5880,,PHINNEY AVE N & N 65TH ST,,47.6756973,-122.354454,21,,,
5900,,PHINNEY AVE N & N 61ST ST,,47.6727791,-122.354485,21,,,
5910,,PHINNEY AVE N & N 59TH ST,,47.6715622,-122.354492,21,,,
5930,,PHINNEY AVE N & N 55TH ST,,47.6684875,-122.354507,21,,,
5940,,PHINNEY AVE N & N 54TH ST,,47.6675072,-122.354523,21,,,
5960,,PHINNEY AVE N & N 50TH ST,,47.6647072,-122.354057,21,,,
5980,,PHINNEY AVE N & N 46TH ST,,47.6618767,-122.354088,21,,,
5990,,PHINNEY AVE N & N 44TH ST,,47.6599922,-122.354485,21,,,
6000,,N 43RD ST & PHINNEY AVE N,,47.6588936,-122.353951,21,,,
6020,,N 43RD ST & FREMONT AVE N,,47.658886,-122.350258,21,,,
6030,,FREMONT AVE N & N 41ST ST,,47.6564255,-122.350044,21,,,
6040,,FREMONT AVE N & N 39TH ST,,47.6550369,-122.350029,21,,,
6050,,AURORA AVE N & N 38TH ST,,47.6520805,-122.347977,21,,,
6060,,AURORA AVE N & HALLADAY ST,,47.6420898,-122.347061,21,,,
6070,,AURORA AVE N & LYNN ST,,47.6389084,-122.345619,21,,,
6080,,AURORA AVE N & CROCKETT ST,,47.6367493,-122.344124,21,,,
6100,,AURORA AVE N & GALER ST,,47.6322517,-122.343674,21,,,
6120,,AURORA AVE N & PROSPECT ST,,47.6287308,-122.343704,21,,,
6150,,AURORA AVE N & BROAD ST,,47.6243706,-122.343842,21,,,
6175,,AURORA AVE N & JOHN ST,,47.6195259,-122.343964,21,,,
6190,,7TH AVE & BLANCHARD ST,,47.6163673,-122.339813,21,,,
6220,,7TH AVE & BLANCHARD ST,,47.6168823,-122.340385,21,,,
6235,,AURORA AVE N & DENNY WAY,,47.6183357,-122.34343,21,,,
6240,,DEXTER AVE N & DENNY WAY,,47.6189423,-122.3423,21,,,
6250,,AURORA AVE N & THOMAS ST,,47.6211395,-122.343513,21,,,
6270,,AURORA AVE N & MERCER ST,,47.6245308,-122.343483,21,,,
6290,,AURORA AVE N & PROSPECT ST,,47.6290741,-122.343346,21,,,
6300,,AURORA AVE N & GALER ST,,47.6323738,-122.343307,21,,,
6310,,AURORA AVE N & CROCKETT ST,,47.6374054,-122.344185,21,,,
6320,,AURORA AVE N & LYNN ST,,47.6390495,-122.345299,21,,,
6330,,AURORA AVE N & HALLADAY ST,,47.6419792,-122.346672,21,,,
6340,,AURORA AVE N & N 38TH ST,,47.6526184,-122.346733,21,,,
6360,,FREMONT AVE N & N 39TH ST,,47.6544037,-122.349808,21,,,
6380,,FREMONT AVE N & N 41ST ST,,47.6569023,-122.349854,21,,,
6390,,FREMONT AVE N & N 42ND ST,,47.6580009,-122.349892,21,,,
6400,,N 43RD ST & FREMONT AVE N,,47.6590271,-122.350395,21,,,
6420,,PHINNEY AVE N & N 43RD ST,,47.6592865,-122.354294,21,,,
6440,,PHINNEY AVE N & N 46TH ST,,47.6624146,-122.353882,21,,,
6460,,PHINNEY AVE N & N 50TH ST,,47.6649513,-122.353851,21,,,
6480,,PHINNEY AVE N & N 53RD ST,,47.6672211,-122.354317,21,,,
6490,,PHINNEY AVE N & N 55TH ST,,47.6683464,-122.354301,21,,,
6510,,PHINNEY AVE N & N 58TH ST,,47.6712875,-122.354294,21,,,
6520,,PHINNEY AVE N & N 60TH ST,,47.6727638,-122.354279,21,,,
6540,,PHINNEY AVE N & N 64TH ST,,47.6756401,-122.354248,21,,,
6550,,PHINNEY AVE N & N 67TH ST,,47.6772804,-122.354263,21,,,
6580,,GREENWOOD AVE N & N 72ND ST,,47.6813393,-122.355209,21,,,
6590,,GREENWOOD AVE N & N 75TH ST,,47.6835403,-122.355194,21,,,
6600,,GREENWOOD AVE N & N 77TH ST,,47.6850548,-122.355194,21,,,
6615,,GREENWOOD AVE N & N 80TH ST,,47.687336,-122.355209,21,,,
6640,,GREENWOOD AVE N & N 85TH ST,,47.6909676,-122.355209,21,,,
6650,,GREENWOOD AVE N & N 87TH ST,,47.6928444,-122.355217,21,,,
6651,,N 90TH ST & GREENWOOD AVE N,,47.6942863,-122.355751,21,,,
6652,,NW 90TH ST & 1ST AVE NW,,47.6943016,-122.358391,21,,,
6653,,3RD AVE NW & NW 89TH ST,,47.6932716,-122.360764,21,,,
6660,,GREENWOOD AVE N & N 90TH ST,,47.6944695,-122.355247,21,,,
6670,,GREENWOOD AVE N & N 92ND ST,,47.6962929,-122.355263,21,,,
6685,,GREENWOOD AVE N & N 97TH ST,,47.6995735,-122.355286,21,,,
6693,,GREENWOOD AVE N & N 100TH ST,,47.7017403,-122.355316,21,,,
6710,,GREENWOOD AVE N & N 103RD ST,,47.7038879,-122.355339,21,,,
6730,,GREENWOOD AVE N & N 107TH ST,,47.7071762,-122.35537,21,,,
6740,,GREENWOOD AVE N & N 110TH ST,,47.7089462,-122.355385,21,,,
6750,,GREENWOOD AVE N & N 112TH ST,,47.7107773,-122.3554,21,,,
6770,,GREENWOOD AVE N & N 117TH ST,,47.7143784,-122.355408,21,,,
6790,,GREENWOOD AVE N & N 122ND ST,,47.7180481,-122.355423,21,,,
6800,,GREENWOOD AVE N & N 125TH ST,,47.7199516,-122.355438,21,,,
6820,,GREENWOOD AVE N & N 130TH ST,,47.7236786,-122.355453,21,,,
6840,,GREENWOOD AVE N & N 134TH ST,,47.7266541,-122.355453,21,,,
6850,,GREENWOOD AVE N & N 137TH ST,,47.7289696,-122.355453,21,,,
6870,,GREENWOOD AVE N & N 143RD ST,,47.732132,-122.355469,21,,,
6880,,GREENWOOD AVE N & N 145TH ST,,47.733532,-122.355469,21,,,
6930,,GREENWOOD AVE N & N 160TH ST,,47.7449226,-122.35556,18,,,
6940,,N INNIS ARDEN WAY & GREENWOOD AVE N,,47.7459793,-122.35701,18,,,
6950,,AURORA AVE N & N 145TH ST,,47.7335815,-122.345192,21,,,
6990,,AURORA AVE N & N 135TH ST,,47.7264328,-122.345108,21,,,
7000,,AURORA AVE N & N 130TH ST,,47.7229652,-122.34507,21,,,
7010,,AURORA AVE N & N 125TH ST,,47.7189941,-122.345032,21,,,
7040,,AURORA AVE N & N 115TH ST,,47.7118797,-122.34491,21,,,
7050,,AURORA AVE N & N 115TH ST,,47.7102547,-122.344879,21,,,
7080,,AURORA AVE N & N 105TH ST,,47.7047729,-122.344795,21,,,
7100,,AURORA AVE N & N 100TH ST,,47.7010841,-122.344757,21,,,
7120,,AURORA AVE N & N 95TH ST,,47.6974945,-122.344704,21,,,
7140,,AURORA AVE N & N 90TH ST,,47.6939621,-122.344658,21,,,
7160,,AURORA AVE N & N 85TH ST,,47.6898804,-122.34462,21,,,
7180,,AURORA AVE N & N 80TH ST,,47.6867561,-122.344604,21,,,
7200,,AURORA AVE N & N 76TH ST,,47.6837959,-122.344589,21,,,
7220,,LINDEN AVE N & N 73RD ST,,47.681633,-122.34671,21,,,
7240,,LINDEN AVE N & N 68TH ST,,47.6784172,-122.347382,21,,,
7260,,WOODLAND PL N & N 64TH ST,,47.6750565,-122.347763,21,,,
7350,,STONE WAY N & N 45TH ST,,47.6612244,-122.342255,21,,,
7360,,STONE WAY N & N 43RD ST,,47.6589661,-122.342369,21,,,
7380,,STONE WAY N & N 40TH ST,,47.6551399,-122.34256,21,,,
7382,,STONE WAY N & N 38TH ST,,47.6524544,-122.34269,21,,,
7400,,BRIDGE WAY N & WHITMAN AVE N,,47.6528397,-122.345955,21,,,
7430,,WALL ST & 5TH AVE,,47.6174393,-122.345345,21,,,
7479,,BRIDGE WAY N & WHITMAN AVE N,,47.6523781,-122.346344,21,,,
7485,,BRIDGE WAY N & ALBION PL N,,47.6536369,-122.344139,21,,,
7498,,STONE WAY N & N 38TH ST,,47.6529427,-122.342461,21,,,
7500,,STONE WAY N & N 40TH ST,,47.655159,-122.342354,21,,,
7520,,STONE WAY N & N 42ND ST,,47.6582603,-122.342201,21,,,
7530,,STONE WAY N & N ALLEN PL,,47.6605721,-122.342094,21,,,
7630,,WOODLAND PL N & N 64TH ST,,47.6753273,-122.347519,21,,,
7650,,LINDEN AVE N & N 67TH ST,,47.6779976,-122.347176,21,,,
7670,,LINDEN AVE N & N 72ND ST,,47.6812363,-122.346817,21,,,
7690,,AURORA AVE N & N 76TH ST,,47.6837502,-122.344383,21,,,
7710,,AURORA AVE N & N 80TH ST,,47.6871338,-122.344398,21,,,
7730,,AURORA AVE N & N 85TH ST,,47.6908951,-122.344429,21,,,
7750,,AURORA AVE N & N 91ST ST,,47.6946945,-122.344467,21,,,
7770,,AURORA AVE N & N 95TH ST,,47.6980629,-122.344513,21,,,
7790,,AURORA AVE N & N 100TH ST,,47.701683,-122.344551,21,,,
7810,,AURORA AVE N & N NORTHGATE WAY,,47.7053566,-122.344589,21,,,
7840,,AURORA AVE N & WASHELLI ENTR,,47.7106895,-122.344688,21,,,
7850,,AURORA AVE N & N 115TH ST,,47.7136917,-122.344742,21,,,
7880,,AURORA AVE N & N 125TH ST,,47.719799,-122.344841,21,,,
7900,,AURORA AVE N & N 130TH ST,,47.723465,-122.344879,21,,,
7912,,AURORA AVE N & N 135TH ST,,47.7270851,-122.344917,21,,,
7941,,LINDEN AVE N & N 143RD ST,,47.732563,-122.347641,21,,,
7950,,62ND AVE S & S PRENTICE ST,,47.5083122,-122.256004,21,,,
7960,,S PRENTICE ST & 64TH AVE S,,47.5081215,-122.253754,21,,,
7970,,64TH AVE S & S RYAN ST,,47.5096626,-122.253433,21,,,
7980,,64TH AVE S & S COOPER ST,,47.5115967,-122.253426,21,,,
8000,,WATERS AVE S & S NORFOLK ST,,47.5136909,-122.254089,21,,,
8010,,WATERS AVE S & S PILGRIM ST,,47.5155983,-122.25666,21,,,
8020,,WATERS AVE S & S ROXBURY ST,,47.516861,-122.258286,21,,,
8030,,WATERS AVE S & S CARVER ST,,47.5181084,-122.259911,21,,,
8040,,57TH AVE S & WATERS AVE S,,47.5195312,-122.261497,21,,,
8050,,RAINIER AVE S & SEWARD PK AVE S,,47.5200996,-122.263474,21,,,
8070,,RAINIER AVE S & 52ND AVE S,,47.5199203,-122.267807,21,,,
8080,,RAINIER AVE S & S FISHER PL,,47.521328,-122.269897,21,,,
8090,,RAINIER AVE S & S HENDERSON ST,,47.5232277,-122.269882,21,,,
8100,,RAINIER AVE S & CLOVERDALE PL S,,47.5259705,-122.269882,21,,,
8110,,RAINIER AVE S & S ROSE ST,,47.5297241,-122.269882,21,,,
8140,,RAINIER AVE S & S HOLDEN ST,,47.5339088,-122.269882,21,,,
8160,,RAINIER AVE S & S OTHELLO ST,,47.5373764,-122.270264,21,,,
8175,,RAINIER AVE S & S S FRONTENAC ST ST,,47.5401344,-122.271057,21,,,
8190,,RAINIER AVE S & S HOLLY ST,,47.5427246,-122.272873,21,,,
8210,,RAINIER AVE S & S GRAHAM ST,,47.5460358,-122.275864,21,,,
8231,,RAINIER AVE S & S KENNY ST,,47.5492287,-122.276962,21,,,
8250,,RAINIER AVE S & S ORCAS ST,,47.5514793,-122.277725,21,,,
8270,,RAINIER AVE S & S BRANDON ST,,47.5535088,-122.279709,21,,,
8285,,RAINIER AVE S & 39TH AVE S,,47.5563774,-122.283882,21,,,
8300,,RAINIER AVE S & S EDMUNDS ST,,47.5589142,-122.285484,21,,,
8310,,RAINIER AVE S & S ALASKA ST,,47.5610237,-122.287125,21,,,
8330,,RAINIER AVE S & S GENESEE ST,,47.5645103,-122.2882,21,,,
8350,,RAINIER AVE S & S ANDOVER ST,,47.5685425,-122.289566,21,,,
8360,,RAINIER AVE S & 33RD AVE S,,47.569973,-122.290924,21,,,
8380,,RAINIER AVE S & S WALDEN ST,,47.5728989,-122.293884,21,,,
8400,,RAINIER AVE S & S MOUNT BAKER BLVD,,47.5758057,-122.296082,21,,,
8401,,RAINIER AVE S & S FOREST ST,,47.577507,-122.297394,21,,,
8402,,MT BAKER TC,,47.5776253,-122.297203,21,,,
8403,,MT BAKER TC,,47.577713,-122.29718,21,,,
8429,,RAINIER AVE S & S BAYVIEW ST,,47.5811958,-122.300209,21,,,
8440,,RAINIER AVE S & S WALKER ST,,47.583931,-122.302315,21,,,
8450,,RAINIER AVE S & S PLUM ST,,47.5857506,-122.30368,21,,,
8460,,RAINIER AVE S & S GRAND ST,,47.5871201,-122.304718,21,,,
8485,,RAINIER AVE S & I-90,,47.5903282,-122.307175,21,,,
8492,,RAINIER AVE S & S NORMAN ST,,47.5935364,-122.309624,21,,,
8510,,RAINIER AVE S & S DEARBORN ST,,47.5961266,-122.311615,21,,,
8530,,S JACKSON ST & BOREN AVE S,,47.5992775,-122.314827,21,,,
8540,,S JACKSON ST & 12TH AVE S,,47.5991249,-122.316765,21,,,
8570,,RAINIER AVE S & S LANE ST,,47.5964012,-122.312042,21,,,
8590,,RAINIER AVE S & S CHARLES ST,,47.594059,-122.310249,21,,,
8608,,RAINIER AVE S & I-90,,47.5901794,-122.307289,21,,,
8620,,RAINIER AVE S & S STATE ST,,47.5875206,-122.305252,21,,,
8641,,RAINIER AVE S & S WALKER ST,,47.5837326,-122.302383,21,,,
8660,,RAINIER AVE S & S BAYVIEW ST,,47.5807915,-122.300125,21,,,
8671,,MARTIN L KING JR WAY S & S MCCLELLAN ST,,47.5786209,-122.296082,21,,,
8672,,MARTIN L KING JR WAY S & S BAYVIEW ST,,47.5815506,-122.29705,21,,,
8680,,RAINIER AVE S & S MCCLELLAN ST,,47.5780296,-122.298027,21,,,
8690,,RAINIER AVE S & ML KING JR WAY WAY S,,47.5761642,-122.296593,21,,,
8710,,RAINIER AVE S & S WALDEN ST,,47.5726929,-122.293953,21,,,
8730,,RAINIER AVE S & LETITIA AVE S,,47.5697441,-122.29081,21,,,
8740,,RAINIER AVE S & S ANDOVER ST,,47.5680428,-122.289421,21,,,
8760,,RAINIER AVE S & S GENESEE ST,,47.5639458,-122.288246,21,,,
8780,,RAINIER AVE S & S ALASKA ST,,47.5605507,-122.286972,21,,,
8790,,RAINIER AVE S & S EDMUNDS ST,,47.5586967,-122.285576,21,,,
8810,,RAINIER AVE S & S DAWSON ST,,47.5554581,-122.283119,21,,,
8820,,RAINIER AVE S & S BRANDON ST,,47.553318,-122.279663,21,,,
8840,,RAINIER AVE S & S ORCAS ST,,47.5509262,-122.277641,21,,,
8850,,RAINIER AVE S & S KENNY ST,,47.5486908,-122.277054,21,,,
8870,,RAINIER AVE S & S GRAHAM ST,,47.5456734,-122.275665,21,,,
8890,,RAINIER AVE S & S HOLLY ST,,47.5422211,-122.272736,21,,,
8905,,RAINIER AVE S & S S FRONTENAC ST ST,,47.5394669,-122.270966,21,,,
8920,,RAINIER AVE S & S OTHELLO ST,,47.5366249,-122.270294,21,,,
8940,,RAINIER AVE S & S HOLDEN ST,,47.5334549,-122.270088,21,,,
8970,,RAINIER AVE S & S ROSE ST,,47.528801,-122.270088,21,,,
8990,,RAINIER AVE S & S CLOVERDALE ST,,47.5259285,-122.270088,21,,,
9000,,RAINIER AVE S & S HENDERSON ST,,47.5229797,-122.270088,21,,,
9010,,RAINIER AVE S & S BARTON PL,,47.5204544,-122.270058,21,,,
9030,,RAINIER AVE S & 54TH AVE S,,47.5198097,-122.264717,21,,,
9040,,RAINIER AVE S & 57TH AVE S,,47.5200958,-122.262398,21,,,
9050,,WATERS AVE S & S FLETCHER ST,,47.5189743,-122.261322,21,,,
9060,,WATERS AVE S & S CARVER ST,,47.5177383,-122.259705,21,,,
9070,,WATERS AVE S & S ROXBURY ST,,47.5167236,-122.258385,21,,,
9080,,WATERS AVE S & 61ST AVE S,,47.5157623,-122.257141,21,,,
9090,,WATERS AVE S & 62ND AVE S,,47.5147858,-122.255974,21,,,
9110,,62ND AVE S & S COOPER ST,,47.5114174,-122.255974,21,,,
9130,,BROOKLYN AVE NE & NE 50TH ST,,47.6656342,-122.314102,21,,,
9132,,UNIVERSITY WAY NE & NE 50TH ST,,47.6641388,-122.313187,21,,,
9133,,UNIVERSITY WAY NE & NE 47TH ST,,47.6622429,-122.313217,21,,,
9134,,UNIVERSITY WAY NE & NE 43RD ST,,47.6598549,-122.313271,21,,,
9138,,NE CAMPUS PKWY & 12TH AVE NE,,47.6563034,-122.315453,21,,,
9140,,UNIVERSITY BRIDGE & NE 40TH ST,,47.6557617,-122.318512,21,,,
9141,,EASTLAKE AVE E & HARVARD AVE E,,47.6506004,-122.322151,21,,,
9142,,UNIVERSITY WAY NE & NE 41ST ST,,47.656868,-122.313354,21,,,
9145,,NE CAMPUS PKWY & UNIVERSITY WAY NE,,47.6562881,-122.313667,21,,,
9150,,EASTLAKE AVE E & E ALLISON ST,,47.6486092,-122.323692,21,,,
9170,,EASTLAKE AVE E & E HAMLIN ST,,47.6457329,-122.32592,21,,,
9190,,EASTLAKE AVE E & E LOUISA ST,,47.6418648,-122.325989,21,,,
9200,,EASTLAKE AVE E & E LYNN ST,,47.6394691,-122.325996,21,,,
9220,,EASTLAKE AVE E & E NEWTON ST,,47.6365433,-122.325935,21,,,
9240,,EASTLAKE AVE E & E GARFIELD ST,,47.6333885,-122.325836,21,,,
9271,,EASTLAKE AVE E & ALOHA ST,,47.6277008,-122.329346,21,,,
9300,,EASTLAKE AVE E & MERCER ST,,47.6240044,-122.329262,21,,,
9310,,EASTLAKE AVE E & HARRISON ST,,47.6217194,-122.329254,21,,,
9320,,EASTLAKE AVE E & STEWART ST,,47.620079,-122.329239,21,,,
9370,,EASTLAKE AVE E & STEWART ST,,47.6195946,-122.329033,21,,,
9380,,EASTLAKE AVE E & HARRISON ST,,47.6218262,-122.329048,21,,,
9390,,EASTLAKE AVE E & REPUBLICAN ST,,47.6230507,-122.329063,21,,,
9400,,EASTLAKE AVE E & MERCER ST,,47.6241989,-122.329063,21,,,
9420,,EASTLAKE AVE E & ALOHA ST,,47.6270294,-122.32917,21,,,
9460,,EASTLAKE AVE E & E GARFIELD ST,,47.6341095,-122.325386,21,,,
9480,,EASTLAKE AVE E & E HOWE ST,,47.636158,-122.325577,21,,,
9500,,EASTLAKE AVE E & E LYNN ST,,47.6399384,-122.325798,21,,,
9510,,EASTLAKE AVE E & E LOUISA ST,,47.6422844,-122.325783,21,,,
9530,,EASTLAKE AVE E & E HAMLIN ST,,47.6459579,-122.325508,21,,,
9550,,EASTLAKE AVE E & E ALLISON ST,,47.6489487,-122.323196,21,,,
9560,,EASTLAKE AVE E & HARVARD AVE E,,47.6504288,-122.322052,21,,,
9570,,NE CAMPUS PKWY & 11TH AVE NE,,47.6559639,-122.316849,21,,,
9578,,NE CAMPUS PKWY & BROOKLYN AVE NE,,47.6559372,-122.314514,21,,,
9581,,UNIVERSITY WAY NE & NE 41ST ST,,47.6573868,-122.313133,21,,,
9582,,UNIVERSITY WAY NE & NE 43RD ST,,47.6597672,-122.313065,21,,,
9584,,UNIVERSITY WAY NE & NE 45TH ST,,47.6620712,-122.313026,21,,,
9586,,NE 50TH ST & UNIVERSITY WAY NE,,47.6649742,-122.31353,21,,,
9589,,ROOSEVELT WAY NE & NE 50TH ST,,47.6647453,-122.317505,21,,,
9600,,ROOSEVELT WAY NE & NE 45TH ST,,47.6619453,-122.317558,21,,,
9610,,ROOSEVELT WAY NE & NE 42ND ST,,47.6584587,-122.317886,21,,,
9612,,NE 42ND ST & 8TH AVE NE,,47.6574516,-122.319389,21,,,
9620,,EASTLAKE AVE NE & NE 41ST ST,,47.657074,-122.316849,21,,,
9630,,11TH AVE NE & NE 42ND ST,,47.6585808,-122.316544,21,,,
9650,,11TH AVE NE & NE 45TH ST,,47.6615639,-122.316467,21,,,
9660,,11TH AVE NE & NE 47TH ST,,47.6633682,-122.316261,21,,,
9670,,NE 125TH ST & LK CITY WAY NE,,47.7192116,-122.294701,21,,,
9680,,NE 125TH ST & 33RD AVE NE,,47.7191963,-122.292862,21,,,
9690,,NE 125TH ST & 35TH AVE NE,,47.7191887,-122.2911,21,,,
9710,,NE 125TH ST & 39TH AVE NE,,47.7191505,-122.2864,21,,,
9720,,SAND PT WAY NE & BARTLETT AVE NE,,47.7170639,-122.283829,21,,,
9730,,SAND PT WAY NE & NE 120TH ST,,47.7160263,-122.283226,21,,,
9750,,SAND PT WAY NE & NE 115TH ST,,47.7123756,-122.281929,21,,,
9770,,SAND PT WAY NE & NE 110TH ST,,47.7086258,-122.280144,21,,,
9790,,SAND PT WAY NE & NE 106TH ST,,47.7050934,-122.278435,21,,,
9800,,SAND PT WAY NE & NE 103RD ST,,47.7026825,-122.277779,21,,,
9820,,SAND PT WAY NE & NE 97TH ST,,47.6996574,-122.277817,21,,,
9830,,SAND PT WAY NE & NE 95TH ST,,47.697052,-122.277519,21,,,
9840,,SAND PT WAY NE & NE 93RD ST,,47.6958809,-122.276588,21,,,
9850,,SAND PT WAY NE & MATHEWS AVE NE,,47.6937637,-122.274048,21,,,
9860,,SAND PT WAY NE & INVERNESS DR NE,,47.6928368,-122.271362,21,,,
9895,,SAND PT WAY NE & NE 77TH ST,,47.6844711,-122.264404,21,,,
9900,,SAND PT WAY NE & NE 74TH ST,,47.6818199,-122.263763,21,,,
9912,,SAND PT WAY NE & NE 70TH ST,,47.6790886,-122.26371,21,,,
9920,,SAND PT WAY NE & NE 65TH ST,,47.6758919,-122.263657,21,,,
9930,,SAND PT WAY NE & NE 62ND ST,,47.673645,-122.266251,21,,,
9950,,SAND PT WAY NE & NE 58TH ST,,47.6705856,-122.270515,21,,,
9970,,SAND PT WAY NE & 50TH AVE NE,,47.6684303,-122.274162,21,,,
9972,,SAND PT WAY NE & PRINCETON AVE NE,,47.6684875,-122.276482,21,,,
9974,,SAND PT WAY NE & 44TH AVE NE,,47.6666412,-122.281235,21,,,
9976,,SAND PT WAY NE & NE 50TH ST,,47.664711,-122.283241,21,,,
9978,,SAND PT WAY NE & 40TH AVE NE,,47.662468,-122.285469,21,,,
9980,,NE 55TH ST & PRINCETON AVE NE,,47.6693459,-122.276138,21,,,
9990,,NE 55TH ST & 45TH AVE NE,,47.6690254,-122.279839,21,,,
10000,,NE 55TH ST & 43RD AVE NE,,47.6685753,-122.283653,21,,,
10010,,NE 55TH ST & 39TH AVE NE,,47.6685829,-122.28566,21,,,
10020,,NE 55TH ST & 37TH AVE NE,,47.6685829,-122.2883,21,,,
10030,,NE 55TH ST & 35TH AVE NE,,47.6685829,-122.290512,21,,,
10040,,NE 55TH ST & 33RD AVE NE,,47.6685905,-122.293007,21,,,
10050,,NE 55TH ST & 30TH AVE NE,,47.6685905,-122.295441,21,,,
10060,,NE 55TH ST & 27TH AVE NE,,47.6685905,-122.298859,21,,,
10070,,NE 55TH ST & 25TH AVE NE,,47.6685944,-122.300987,21,,,
10083,,RAVENNA AVE NE & RAVENNA PL NE,,47.6684761,-122.303787,21,,,
10100,,NE RAVENNA BLVD & PARK RD NE,,47.6695671,-122.305412,21,,,
10110,,20TH AVE NE & NE 55TH ST,,47.6682739,-122.306587,21,,,
10120,,20TH AVE NE & NE 52ND ST,,47.6662827,-122.306602,21,,,
10130,,NE 50TH ST & 19TH AVE NE,,47.6649323,-122.307106,21,,,
